 ,Preprocessing,Classes,Samples,Features,Binary Features,Algorithm,Depth Limit,Width Limit,Regularization,Time Limit,Machine,Threads,Fold Index,Subsample,Subfeatures,Binary subfeatures,Training Time,Max Depth,# Leaves,# Nodes,Training Accuracy,Test Accuracy,Latex,Source
monk-1,complete,1,124,11,11,osdt,None,None,0.06,300,leviathan,1,0,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.06,300,leviathan,1,1,99,11,11,8.148999591,4,5,9,81.81818182,28.0,[ $a1_2 \eq 1$ [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 1$ [ $class$ [ $0$ ] ] [ $a5_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $1$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.06,300,leviathan,1,2,99,11,11,2.660614793,2,2,3,77.77777778,56.0,[ $a5_1 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.06,300,leviathan,1,3,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.06,300,leviathan,1,4,100,11,11,3.596044646,2,2,3,80.0,45.83333333,[ $a5_1 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.05,300,leviathan,1,0,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.05,300,leviathan,1,1,99,11,11,10.03439266,4,5,9,86.86868687,36.0,[ $a1_2 \eq 0$ [ $a2_2 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a5_1 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.05,300,leviathan,1,2,99,11,11,6.060576542000001,2,2,3,77.77777778,56.0,[ $a5_1 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.05,300,leviathan,1,3,99,11,11,4.29006106,4,5,9,95.95959596,72.0,[ $a5_1 \eq 0$ [ $class$ [ $1$ ] ] [ $a1_1 \eq 1$ [ $a2_1 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.05,300,leviathan,1,4,100,11,11,4.157336503,2,2,3,80.0,45.83333333,[ $a5_1 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.04,300,leviathan,1,0,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.04,300,leviathan,1,1,99,11,11,14.55451625,4,5,9,86.86868687,36.0,[ $a1_2 \eq 0$ [ $a2_2 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a5_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.04,300,leviathan,1,2,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.04,300,leviathan,1,3,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.04,300,leviathan,1,4,100,11,11,7.653265055,5,5,9,61.0,29.16666667,[ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a2_1 \eq 1$ [ $class$ [ $1$ ] ] [ $a1_1 \eq 1$ [ $class$ [ $0$ ] ] [ $a5_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ] ],
