Data Set,Preprocessing,Classes,Samples,Features,Binary Features,Algorithm,Depth Limit,Width Limit,Regularization,Time Limit,Machine,Threads,Fold Index,Subsample,Subfeatures,Binary subfeatures,Training Time,Max Depth,# Leaves,# Nodes,Training Accuracy,Test Accuracy,Latex,Source
car-evaluation,complete,1,1729,15,15,cart,1,2,None,300,leviathan,1,0,1382,15,15,0.005977999885,2,2,3,67.87264834,45.0867052,[ $a6_low \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,1,2,None,300,leviathan,1,1,1382,15,15,0.003105763812,2,2,3,68.16208394,77.4566474,[ $a6_low \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,1,2,None,300,leviathan,1,2,1382,15,15,0.003145925235,2,2,3,70.83936324,66.76300578,[ $a6_low \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,1,2,None,300,leviathan,1,3,1383,15,15,0.00316213863,2,2,3,72.45119306,60.28985507,[ $a4_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,1,2,None,300,leviathan,1,4,1383,15,15,0.003125353251,2,2,3,73.24656544,57.10144928,[ $a4_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,2,4,None,300,leviathan,1,0,1382,15,15,0.003409146331,3,3,5,90.01447178,67.6300578,[ $a6_low \eq 1$ [ $a4_2 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,2,4,None,300,leviathan,1,1,1382,15,15,0.003337938339,3,3,5,87.33719247,78.32369942,[ $a6_low \eq 1$ [ $a4_2 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,2,4,None,300,leviathan,1,2,1382,15,15,0.003397837281,3,3,5,84.65991317,89.01734104,[ $a6_low \eq 1$ [ $a4_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,2,4,None,300,leviathan,1,3,1383,15,15,0.003395342268,3,3,5,83.15256688,95.07246377,[ $a4_2 \eq 1$ [ $a6_low \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ],
car-evaluation,complete,1,1729,15,15,cart,2,4,None,300,leviathan,1,4,1383,15,15,0.003315068781,3,3,5,82.50180766,97.68115942,[ $a4_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a6_low \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ],
