Data Set,Preprocessing,Classes,Samples,Features,Binary Features,Algorithm,Depth Limit,Width Limit,Regularization,Time Limit,Machine,Threads,Fold Index,Subsample,Subfeatures,Binary subfeatures,Training Time,Max Depth,# Leaves,# Nodes,Training Accuracy,Test Accuracy,Latex,Source
compas-binary,complete,1,6907,12,12,binoct,1,None,None,300,leviathan,1,0,5525,12,24,0.9586861338,2,2,3,63.47511312,65.55716353,[ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
compas-binary,complete,1,6907,12,12,binoct,1,None,None,300,leviathan,1,1,5525,12,24,0.903639948,2,2,3,63.83710407,64.10998553,[ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
compas-binary,complete,1,6907,12,12,binoct,1,None,None,300,leviathan,1,2,5526,12,24,0.8932106872,2,2,3,64.5674991,61.18754526,[ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
compas-binary,complete,1,6907,12,12,binoct,1,None,None,300,leviathan,1,3,5526,12,24,0.8952098088,2,2,3,63.66268549,64.80811007,[ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
compas-binary,complete,1,6907,12,12,binoct,1,None,None,300,leviathan,1,4,5526,12,24,0.8937192289,2,2,3,63.9160333,63.79435192,[ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ],
compas-binary,complete,1,6907,12,12,binoct,2,None,None,300,leviathan,1,0,5525,12,24,8.456123944,3,4,7,65.84615385,67.29377713,[ $priors:2-3  \le  0.5$ [ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $age:<26  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ],
compas-binary,complete,1,6907,12,12,binoct,2,None,None,300,leviathan,1,1,5525,12,24,4.792172154,3,4,7,66.33484163,65.34008683,[ $priors:2-3  \le  0.5$ [ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $age:<26  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ],
compas-binary,complete,1,6907,12,12,binoct,2,None,None,300,leviathan,1,2,5526,12,24,5.030024588,3,4,7,66.63047412,64.1564084,[ $priors:2-3  \le  0.5$ [ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $age:<26  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ],
compas-binary,complete,1,6907,12,12,binoct,2,None,None,300,leviathan,1,3,5526,12,24,5.05339674,3,4,7,66.35903004,65.67704562,[ $age:<26  \le  0.5$ [ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $priors:=0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ],
compas-binary,complete,1,6907,12,12,binoct,2,None,None,300,leviathan,1,4,5526,12,24,8.052690466,3,4,7,66.19616359,66.32874728,[ $age:<26  \le  0.5$ [ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $priors:=0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ],
compas-binary,complete,1,6907,12,12,binoct,3,None,None,300,leviathan,1,0,5525,12,24,305.8752245,4,8,15,66.73303167,68.37916064,[ $priors:2-3  \le  0.5$ [ $age:<21  \le  0.5$ [ $priors:>3  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $sex:Female  \le  0.5$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $juvenile-felonies:=0$ [ $sex:Female  \le  0.5$ [ $class$ [ $1$ ] ] [ $class$ [ $1$ ] ] ] [ $age:<26  \le  0.5$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ],
