dataset,discretization,optimization,training_accuracy(%),test_accuracy(%),nodes,leaves,duration(s)
coupon,bucketize,CART,65.97938144329896,90.9090909090909,7,4,0.004174094999996214
coupon,midpoints,BinOCT,61.855670103092784,81.81818181818183,3,2,0.44001064399998313
coupon,bucketize,BinOCT,61.855670103092784,81.81818181818183,3,2,0.7961824699999624
coupon,midpoints,BinOCT,70.10309278350515,90.9090909090909,7,4,65.08580556099997
coupon,bucketize,BinOCT,70.10309278350515,90.9090909090909,7,4,68.44594062199997
coupon,midpoints,DL8.5,61.855670103092784,81.81818181818183,3,2,0.002930914999978995
coupon,bucketize,DL8.5,61.855670103092784,81.81818181818183,3,2,0.004479331999959868
coupon,midpoints,DL8.5,70.10309278350515,90.9090909090909,7,4,0.015911543999948208
coupon,bucketize,DL8.5,70.10309278350515,90.9090909090909,7,4,0.018399685000019872
coupon,midpoints,GOSDT,54.63917525773196,81.81818181818183,1,1,0.0734610779999798
coupon,bucketize,GOSDT,54.63917525773196,81.81818181818183,1,1,0.06913530299999593
coupon,midpoints,GOSDT,54.63917525773196,81.81818181818183,1,1,11.492918833999965
coupon,bucketize,GOSDT,54.63917525773196,81.81818181818183,1,1,5.862584972999969
coupon,midpoints,CART,63.91752577319587,63.63636363636363,3,2,0.0027544889999830957
coupon,bucketize,CART,63.91752577319587,63.63636363636363,3,2,0.001999793999971189
coupon,midpoints,CART,67.0103092783505,81.81818181818183,7,4,0.00218074299999671
coupon,bucketize,CART,67.0103092783505,81.81818181818183,7,4,0.0018874990000199432
coupon,midpoints,BinOCT,63.91752577319587,45.45454545454545,3,2,0.9162921820000065
coupon,bucketize,BinOCT,63.91752577319587,45.45454545454545,3,2,0.9445141600000397
coupon,midpoints,BinOCT,71.1340206185567,81.81818181818183,7,4,51.30869427099998
coupon,bucketize,BinOCT,71.1340206185567,81.81818181818183,7,4,60.32388313399997
coupon,midpoints,DL8.5,63.91752577319587,45.45454545454545,3,2,0.0044662630000402714
coupon,bucketize,DL8.5,63.91752577319587,45.45454545454545,3,2,0.0015372750000324231
coupon,midpoints,DL8.5,71.1340206185567,63.63636363636363,7,4,0.022740064999993592
coupon,bucketize,DL8.5,71.1340206185567,63.63636363636363,7,4,0.03523160600002484
coupon,midpoints,GOSDT,57.73195876288659,54.54545454545454,1,1,0.07706946799999059
coupon,bucketize,GOSDT,57.73195876288659,54.54545454545454,1,1,0.11717297899997448
coupon,midpoints,GOSDT,57.73195876288659,54.54545454545454,1,1,7.288559381000027
coupon,bucketize,GOSDT,57.73195876288659,54.54545454545454,1,1,5.170706171000006
coupon,midpoints,CART,64.94845360824742,54.54545454545454,3,2,0.04959691099998054
coupon,bucketize,CART,64.94845360824742,54.54545454545454,3,2,0.0041480179999098254
coupon,midpoints,CART,70.10309278350515,54.54545454545454,7,4,0.0029866269999274664
coupon,bucketize,CART,70.10309278350515,54.54545454545454,7,4,0.006947484000079385
coupon,midpoints,BinOCT,67.0103092783505,36.36363636363637,3,2,0.6235945519999859
coupon,bucketize,BinOCT,67.0103092783505,36.36363636363637,3,2,0.9652855439999257
coupon,midpoints,BinOCT,73.19587628865979,27.27272727272727,7,4,53.60443502600003
coupon,bucketize,BinOCT,73.19587628865979,27.27272727272727,7,4,48.41477364699995
coupon,midpoints,DL8.5,67.0103092783505,36.36363636363637,3,2,0.0018284220000168716
coupon,bucketize,DL8.5,67.0103092783505,36.36363636363637,3,2,0.0018672060000426427
coupon,midpoints,DL8.5,73.19587628865979,36.36363636363637,7,4,0.01964515300005587
coupon,bucketize,DL8.5,73.19587628865979,36.36363636363637,7,4,0.01298598599998968
coupon,midpoints,GOSDT,58.76288659793815,45.45454545454545,1,1,0.06474421699999766
coupon,bucketize,GOSDT,58.76288659793815,45.45454545454545,1,1,0.05995817999996689
coupon,midpoints,GOSDT,58.76288659793815,45.45454545454545,1,1,3.068733296000005
coupon,bucketize,GOSDT,58.76288659793815,45.45454545454545,1,1,2.6146893029999774
coupon,midpoints,CART,64.94845360824742,54.54545454545454,3,2,0.007765109000047232
coupon,bucketize,CART,64.94845360824742,54.54545454545454,3,2,0.007854417999965335
coupon,midpoints,CART,70.10309278350515,54.54545454545454,7,4,0.003768204000039077
coupon,bucketize,CART,70.10309278350515,54.54545454545454,7,4,0.0015643039999986286
coupon,midpoints,BinOCT,65.97938144329896,45.45454545454545,3,2,0.5184855070000367
coupon,bucketize,BinOCT,65.97938144329896,45.45454545454545,3,2,0.5162545010000485
coupon,midpoints,BinOCT,74.22680412371135,54.54545454545454,7,4,52.06580837899992
coupon,bucketize,BinOCT,74.22680412371135,54.54545454545454,7,4,52.410978496999974
coupon,midpoints,DL8.5,65.97938144329896,45.45454545454545,3,2,0.0016831650000312948
coupon,bucketize,DL8.5,65.97938144329896,45.45454545454545,3,2,0.0025190790000806373
coupon,midpoints,DL8.5,74.22680412371135,54.54545454545454,7,4,0.021912262000000737
