fold_index,samples,features,binary_features,time,depth,leaves,nodes,training,test,tex
NA,1,14,28,0.02849718276411295,1,1,1,100.0,41.16108786610879,[ $class$ [ $1$ ] ]
NA,2,14,28,0.02712571294978261,2,2,3,100.0,54.57875457875458,[ $age2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ]
NA,3,14,28,0.042544931173324585,2,2,3,100.0,54.55497382198953,[ $age2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ]
NA,4,14,28,0.026046622078865767,2,2,3,75.0,54.58355159769512,[ $age2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ]
NA,5,14,28,0.03428322263062,2,2,3,80.0,45.073375262054505,[ $age3 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ]
NA,6,14,28,0.04128796188160777,3,4,7,83.33333333333334,47.24698479286838,[ $age2 \eq 0$ [ $age3 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $Bar3 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ]
NA,7,14,28,0.04344280995428562,3,4,7,85.71428571428571,50.78698845750262,[ $age2 \eq 0$ [ $age6 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $Bar3 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ]
NA,8,14,28,0.04764333786442876,4,5,9,87.5,48.60892388451444,[ $age2 \eq 0$ [ $age3 \eq 0$ [ $age5 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $Bar3 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ]
NA,9,14,28,0.035685370210558176,5,5,9,88.88888888888889,46.32352941176471,[ $age3 \eq 0$ [ $age5 \eq 0$ [ $age6 \eq 1$ [ $class$ [ $1$ ] ] [ $direction_same \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ]
NA,10,14,28,0.032390482258051634,5,6,11,90.0,49.08039936941671,[ $age1 \eq 0$ [ $age2 \eq 0$ [ $age3 \eq 0$ [ $age5 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $Bar3 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ]
